dataset,filtering,source,relation_1,relation_2,relation_3,relation_1_path,relation_2_path,relation_3_path,binary_join_median_runtime,worst_case_optimal_join_median_runtime,speedup,faster_class,join_0_size,join_0_explosion_factor,join_0_n_chains,join_0_avg_chain_length,join_0_ams_array_mean_per_update,join_0_size_if_chains_larger_3,join_0_size_if_chains_larger_6,join_1_size,join_1_n_chains,join_1_avg_chain_length,join_1_ams_array_mean_per_update,predicted_join_size,both_joins_avg_chain_length,both_joins_combined_size,larger_join_avg_chain_length,chain_diff,max_avg_chain_length,min_avg_chain_length,min_ams_sketch,n_unique_relations,explosion_factor,join_0_vs_join_1_size,explosion_factor_join_0,explosion_factor_join_1,explosion_factor_max_both,explosion_factor_min_both,execution_time
snb-sf-1,False,tables,Message_replyOf_Message,Comment_hasCreator_Person,Person_likes_Comment,data/SNB1-parquet/message_replyof_message.parquet,data/SNB1-parquet/comment_hascreator_person.parquet,data/SNB1-parquet/person_likes_comment.parquet,0.5034976,0.5003728,0.9703037460262646,0,1109813,1109813.0,50977,21.770857445514643,161.20411727020678,1,1,1109403,1100924,1.007701712379783,161.0607867474669,178764054.0,21.93853032782125,2219216,21.770857445514643,20.76315573313486,21.770857445514643,1.007701712379783,161.0607867474669,3,161.10559224518929,1.0003695681370972,161.0758334962737,161.1353619919903,161.0758334962737,161.1353619919903,0.5034976
snb-sf-1,False,tables,Person_isLocatedIn_City,Person_isLocatedIn_City_r,Person_knows_Person,data/SNB1-parquet/person_islocatedin_city.parquet,data/SNB1-parquet/person_islocatedin_city.parquet,data/SNB1-parquet/person_knows_person.parquet,0.0143994,0.0171592,0.904314513596684,0,10272,10272.0,1343,7.648548026805659,0.9545366043613708,1,1,89243,89243,1.0,9.276570711428349,85644.0,7.648548026805659,99515,1.0,6.648548026805659,7.648548026805659,1.0,0.9545366043613708,3,1.7212279555845853,0.1151014645406362,8.337616822429906,0.959671907040328,0.959671907040328,8.337616822429906,0.0143994
snb-sf-3,False,tables,Message_replyOf_Message_r,Comment_hasTag_Tag,Comment_hasTag_Tag_r,data/SNB3-parquet/message_replyof_message.parquet,data/SNB3-parquet/comment_hastag_tag.parquet,data/SNB3-parquet/comment_hastag_tag.parquet,1.7948482,2.1388045999999994,0.8321481521456818,0,5342814,1.0,5342814,1.0,5.14605805105699,1,1,6753108,6137393,1.1003219119257963,2786.1577017574723,53332141.0,1.1003219119257963,12095922,1.1003219119257963,0.1003219119257965,1.1003219119257963,1.0,5.14605805105699,3,8.818201870018672,0.7911637130636738,9.982032127639105,7.897421602023838,7.897421602023838,9.982032127639105,1.7948482
snb-sf-1,False,tables,Post_isLocatedIn_Country,Comment_isLocatedIn_Country_r,Comment_replyOf_Post,data/SNB1-parquet/post_islocatedin_country.parquet,data/SNB1-parquet/comment_islocatedin_country.parquet,data/SNB1-parquet/comment_replyof_post.parquet,0.3362732,0.5497150000000001,0.6122418065394748,0,950418,1.0,209830,4.529466711147119,5.032041691129587,950418,950418,1739438,111,15670.612612612613,0.9802625905608592,220050.0,70979.51817211101,2689856,15670.612612612613,15666.083145901466,15670.612612612613,4.529466711147119,0.9802625905608592,3,0.1636147065121701,0.5463937202705702,0.2315297058767826,0.1265063773471661,0.1265063773471661,0.2315297058767826,0.3362732
snb-sf-3,False,tables,Person_likes_Comment,Comment_replyOf_Post,Post_hasCreator_Person,data/SNB3-parquet/person_likes_comment.parquet,data/SNB3-parquet/comment_replyof_post.parquet,data/SNB3-parquet/post_hascreator_person.parquet,1.0219984,1.2376358,0.8373757945250284,0,2873398,1.0,2873398,1.0,256.4843464079811,1,1,2918539,2918539,1.0,6.375187722350121,567804.5,1.0,5791937,1.0,0.0,1.0,1.0,6.375187722350121,3,0.1960672224162659,0.9845330146350624,0.1976073276309094,0.1945509379864377,0.1945509379864377,0.1976073276309094,1.0219984
snb-sf-1,False,tables,Person_knows_Person_r,Forum_hasMember_Person_r,Forum_hasModerator_Person,data/SNB1-parquet/person_knows_person.parquet,data/SNB1-parquet/forum_hasmember_person.parquet,data/SNB1-parquet/forum_hasmoderator_person.parquet,0.3556254,0.4196335999999999,0.8807614426416595,0,100494,100494.0,10272,9.783294392523365,22.19571317690608,1,1,1327451,1327451,1.0,920.4323270689464,25912640.5,9.783294392523365,1427945,1.0,8.783294392523365,9.783294392523365,1.0,22.19571317690608,3,36.29361144862022,0.0757044892805836,257.85261309132886,19.520600383742977,19.520600383742977,257.85261309132886,0.3556254
snb-sf-10,False,tables,Message_replyOf_Message,Comment_replyOf_Post,Comment_replyOf_Post_r,data/SNB10-parquet/message_replyof_message.parquet,data/SNB10-parquet/comment_replyof_post.parquet,data/SNB10-parquet/comment_replyof_post.parquet,2.9488548,5.2357886,0.5678703144492617,0,9921916,1.0,9921916,1.0,1.0040112212197725,1,1,9921915,9921915,1.0,5.273157046799938,605958.5,1.0,19843831,1.0,0.0,1.0,1.0,1.0040112212197725,3,0.0610727333850001,1.0000001007869952,0.0610727303073317,0.0610727364626687,0.0610727303073317,0.0610727364626687,2.9488548
snb-sf-1,False,tables,Person_knows_Person,Person_hasInterest_Tag,Person_hasInterest_Tag_r,data/SNB1-parquet/person_knows_person.parquet,data/SNB1-parquet/person_hasinterest_tag.parquet,data/SNB1-parquet/person_hasinterest_tag.parquet,0.2599096,0.1734508,1.6989509904407305,1,173014,173014.0,8836,19.580579447713895,93.91749800594172,173014,173014,237518,9930,23.91923464249748,51.247391776623246,3522473.0,468.3524742459325,410532,23.91923464249748,4.338655194783584,23.91923464249748,19.580579447713895,51.247391776623246,3,17.16052829012111,0.7284247930683149,20.35946801992902,14.830341279397771,14.830341279397771,20.35946801992902,0.2599096
snb-sf-3,False,tables,Comment_replyOf_Comment_r,Message_replyOf_Message_r,Message_replyOf_Message_r,data/SNB3-parquet/comment_replyof_comment.parquet,data/SNB3-parquet/message_replyof_message.parquet,data/SNB3-parquet/message_replyof_message.parquet,0.9090806,1.0079342,0.8882592697612348,0,2425043,1.0,1096218,2.2121904584672025,3.41635674089078,1,1,2424584,2424584,1.0,3.42267127061797,8290858.5,2.2121904584672025,4849627,2.2121904584672025,1.2121904584672023,2.2121904584672025,1.0,3.41635674089078,2,3.419173680779986,1.0001893108261046,3.418850098740517,3.4194973240770374,3.418850098740517,3.4194973240770374,0.9090806
snb-sf-10,False,tables,Forum_containerOf_Post_r,Forum_hasModerator_Person,Person_likes_Post,data/SNB10-parquet/forum_containerof_post.parquet,data/SNB10-parquet/forum_hasmoderator_person.parquet,data/SNB10-parquet/person_likes_post.parquet,1.3973635999999998,2.0388382,0.6804098029866746,0,667539,1.0,667539,1.0,21.304828631735376,1,1,8273424,8273424,1.0,1.0265439073351008,1589543.0,1.0,8940963,1.0,0.0,1.0,1.0,1.0265439073351008,3,0.3555641601469551,0.0806847322221126,2.3811987014990885,0.1921263795980962,0.1921263795980962,2.3811987014990885,1.3973635999999998
snb-sf-10,False,tables,Comment_replyOf_Post,Post_hasCreator_Person,Comment_hasCreator_Person_r,data/SNB10-parquet/comment_replyof_post.parquet,data/SNB10-parquet/post_hascreator_person.parquet,data/SNB10-parquet/comment_hascreator_person.parquet,2.896035,3.6477226,0.7846844346771922,0,8273483,1.0,8273483,1.0,253.6145562878415,1,1,9921916,9921916,1.0,1.0040112212197725,7710639.0,1.0,18195399,1.0,0.0,1.0,1.0,1.0040112212197725,3,0.8475372263064965,0.8338594077998644,0.9319701267289724,0.7771320579613857,0.7771320579613857,0.9319701267289724,2.896035
snb-sf-3,False,tables,Message_replyOf_Message_r,Comment_replyOf_Comment,Comment_replyOf_Comment,data/SNB3-parquet/message_replyof_message.parquet,data/SNB3-parquet/comment_replyof_comment.parquet,data/SNB3-parquet/comment_replyof_comment.parquet,0.7664218,0.9267322,0.8237401079301002,0,2424988,1.0,2424988,1.0,3.4150478270407936,1,1,2424988,1096195,2.212186700358969,3.4150478270407936,8281450.0,2.212186700358969,4849976,2.212186700358969,1.212186700358969,2.212186700358969,1.0,3.4150478270407936,2,3.4150478270407936,1.0,3.4150478270407936,3.4150478270407936,3.4150478270407936,3.4150478270407936,0.7664218
snb-sf-3,False,tables,Place_isPartOf_Place,Organisation_isLocatedIn_Place_r,Organisation_isLocatedIn_Place,data/SNB3-parquet/place_ispartof_place.parquet,data/SNB3-parquet/organisation_islocatedin_place.parquet,data/SNB3-parquet/organisation_islocatedin_place.parquet,0.0025044,0.004311,0.6149388596965084,0,1342,1.0,1342,1.0,1.161698956780924,1,1,7955,7955,1.0,0.9689503456945318,1299.5,1.0,9297,1.0,0.0,1.0,1.0,0.9689503456945318,3,0.2795525438313434,0.1686989314896291,0.9683308494783904,0.1633563796354494,0.1633563796354494,0.9683308494783904,0.0025044
snb-sf-1,False,tables,Person_hasInterest_Tag,Person_hasInterest_Tag_r,Person_knows_Person_r,data/SNB1-parquet/person_hasinterest_tag.parquet,data/SNB1-parquet/person_hasinterest_tag.parquet,data/SNB1-parquet/person_knows_person.parquet,0.2381336,0.1633836,1.415446578443074,1,173014,173014.0,8836,19.580579447713895,93.91749800594172,173014,173014,237518,9930,23.91923464249748,51.247391776623246,3522473.0,468.3524742459325,410532,23.91923464249748,4.338655194783584,23.91923464249748,19.580579447713895,51.247391776623246,3,17.16052829012111,0.7284247930683149,20.35946801992902,14.830341279397771,14.830341279397771,20.35946801992902,0.2381336
snb-sf-10,False,tables,Forum_hasTag_Tag_r,Forum_containerOf_Post,Post_hasTag_Tag,data/SNB10-parquet/forum_hastag_tag.parquet,data/SNB10-parquet/forum_containerof_post.parquet,data/SNB10-parquet/post_hastag_tag.parquet,1.8394826,2.8865288,0.6456754464381615,0,7865273,1.0,2358647,3.3346545710316127,8508.629666255703,7865273,1,2207417,667540,3.3067936003834975,2347.6885237361134,12145318769.5,11.027014394976916,10072690,3.3346545710316127,0.0278609706481152,3.3346545710316127,3.3067936003834975,2347.6885237361134,3,2411.534310993389,3.5631115462098917,1544.170020481171,5502.050029287624,1544.170020481171,5502.050029287624,1.8394826
snb-sf-1,False,tables,Person_likes_Post,Person_likes_Post_r,Person_knows_Person,data/SNB1-parquet/person_likes_post.parquet,data/SNB1-parquet/person_likes_post.parquet,data/SNB1-parquet/person_knows_person.parquet,2.6081022,0.5203044,5.1626838886630075,1,173014,173014.0,8836,19.580579447713895,88.27646317639035,173014,173014,760410,80345,9.464310162424544,313.95878144685105,38687002.5,185.31667705315985,933424,9.464310162424544,10.116269285289354,19.580579447713895,9.464310162424544,88.27646317639035,3,82.89266721232795,0.2275272550334688,223.60619660836696,50.87650412277587,50.87650412277587,223.60619660836696,2.6081022
snb-sf-3,False,tables,Comment_replyOf_Post_r,Comment_replyOf_Comment,Comment_replyOf_Post,data/SNB3-parquet/comment_replyof_post.parquet,data/SNB3-parquet/comment_replyof_comment.parquet,data/SNB3-parquet/comment_replyof_post.parquet,0.6236972,1.2124708,0.5093267563440742,0,2425043,1.0,1096218,2.2121904584672025,3.41635674089078,2425043,1,2918424,637624,4.577029722846066,6.373744527868466,301018.5,10.125261481000852,5343467,4.577029722846066,2.3648392643788636,4.577029722846066,2.2121904584672025,3.41635674089078,3,0.112667861521368,0.8309426594627786,0.1241291391534088,0.1031441970049588,0.1031441970049588,0.1241291391534088,0.6236972
snb-sf-1,False,tables,Person_knows_Person_r,Person_studyAt_University,Person_studyAt_University_r,data/SNB1-parquet/person_knows_person.parquet,data/SNB1-parquet/person_studyat_university.parquet,data/SNB1-parquet/person_studyat_university.parquet,0.0386256,0.0407315999999999,0.8947904890750384,0,8288,8288.0,1304,6.355828220858895,41.825892857142854,1,1,315184,315184,1.0,79.06351527996345,128063.0,6.355828220858895,323472,1.0,5.355828220858895,6.355828220858895,1.0,41.825892857142854,3,0.7918026908047683,0.0262957510533529,15.451616795366796,0.4063118686227727,0.4063118686227727,15.451616795366796,0.0386256
snb-sf-3,False,tables,Forum_containerOf_Post_r,Forum_hasMember_Person,Post_hasCreator_Person_r,data/SNB3-parquet/forum_containerof_post.parquet,data/SNB3-parquet/forum_hasmember_person.parquet,data/SNB3-parquet/post_hascreator_person.parquet,0.8604752,0.8983627999999999,0.956413199304916,0,2873419,1.0,2873419,1.0,1.0278027673652883,2873419,2873419,2873419,270000,10.642292592592591,1.0278027673652883,2953308.0,10.642292592592591,5746838,10.642292592592591,9.642292592592591,10.642292592592591,1.0,1.0278027673652883,3,1.0278027673652883,1.0,1.0278027673652883,1.0278027673652883,1.0278027673652883,1.0278027673652883,0.8604752
snb-sf-3,False,tables,Forum_containerOf_Post,Post_hasTag_Tag,Forum_hasTag_Tag_r,data/SNB3-parquet/forum_containerof_post.parquet,data/SNB3-parquet/post_hastag_tag.parquet,data/SNB3-parquet/forum_hastag_tag.parquet,0.5808395999999999,0.9034886,0.62256876568508,0,2305925,1.0,696022,3.3130059107327066,2581.6365293754134,2305925,1,809882,245516,3.298693364179931,31.026391499008497,0.0,10.928590613222868,3115807,3.3130059107327066,0.0143125465527753,3.3130059107327066,3.298693364179931,31.026391499008497,3,0.0,2.8472357701492315,0.0,0.0,0.0,0.0,0.5808395999999999
snb-sf-3,False,tables,Forum_hasTag_Tag,Post_hasTag_Tag_r,Forum_containerOf_Post_r,data/SNB3-parquet/forum_hastag_tag.parquet,data/SNB3-parquet/post_hastag_tag.parquet,data/SNB3-parquet/forum_containerof_post.parquet,0.5687934,0.8717696,0.5696102210569958,0,2305925,1.0,696022,3.3130059107327066,5.2307611912789875,2305925,1,809882,245516,3.298693364179931,31.026391499008497,1804594.0,10.928590613222868,3115807,3.3130059107327066,0.0143125465527753,3.3130059107327066,3.298693364179931,5.2307611912789875,3,1.1583477410507133,2.8472357701492315,0.7825900668928955,2.228218431820932,0.7825900668928955,2.228218431820932,0.5687934
snb-sf-1,False,tables,Message_replyOf_Message_r,Message_replyOf_Message_r,Message_replyOf_Message_r,data/SNB1-parquet/message_replyof_message.parquet,data/SNB1-parquet/message_replyof_message.parquet,data/SNB1-parquet/message_replyof_message.parquet,0.3480536,0.747496,0.4733431867845528,0,1738743,1.0,1738743,1.0,0.9784850320030044,1738743,1,1738743,566700,3.0681895182636314,4.214679225164386,1110028.0,3.0681895182636314,3477486,3.0681895182636314,2.0681895182636314,3.0681895182636314,1.0,0.9784850320030044,1,0.638408321413803,1.0,0.638408321413803,0.638408321413803,0.638408321413803,0.638408321413803,0.3480536
snb-sf-3,False,tables,Comment_replyOf_Post,Comment_replyOf_Post_r,Comment_replyOf_Comment,data/SNB3-parquet/comment_replyof_post.parquet,data/SNB3-parquet/comment_replyof_post.parquet,data/SNB3-parquet/comment_replyof_comment.parquet,0.5167434,1.0466228000000002,0.4898025921053904,0,2425043,1.0,2425043,1.0,3.41635674089078,2425043,1,2918535,637624,4.577203806632122,0.9323342019197988,1908357.5,4.577203806632122,5343578,4.577203806632122,3.577203806632122,4.577203806632122,1.0,0.9323342019197988,3,0.7142620543763,0.8309110564032982,0.7869375924468144,0.6538751462634507,0.6538751462634507,0.7869375924468144,0.5167434
snb-sf-1,False,tables,Person_likes_Post,Forum_containerOf_Post_r,Forum_hasMember_Person,data/SNB1-parquet/person_likes_post.parquet,data/SNB1-parquet/forum_containerof_post.parquet,data/SNB1-parquet/forum_hasmember_person.parquet,0.4774328,0.707623,0.6867665128380842,0,760455,760455.0,80345,9.464870247059556,313.94625322997416,760455,760455,2909705,92434,31.478730770062963,1137.982348382396,799285964.0,297.9421022807671,3670160,31.478730770062963,22.01386052300341,31.478730770062963,9.464870247059556,313.94625322997416,3,435.5591930597031,0.261351236637391,1051.0628031901954,274.69656339732035,274.69656339732035,1051.0628031901954,0.4774328
snb-sf-1,False,tables,Comment_replyOf_Post_r,Message_replyOf_Message,Comment_replyOf_Post,data/SNB1-parquet/comment_replyof_post.parquet,data/SNB1-parquet/message_replyof_message.parquet,data/SNB1-parquet/comment_replyof_post.parquet,0.2753302,0.306729,0.9437804389794444,0,950418,1.0,950418,1.0,5.032041691129587,950418,1,949724,209676,4.52948358419657,5.0426408093298685,4783919.5,4.52948358419657,1900142,1.0,3.52948358419657,4.52948358419657,1.0,5.032041691129587,3,5.035328412297607,1.000730738614587,5.033490001241559,5.037168166751604,5.033490001241559,5.037168166751604,0.2753302
snb-sf-1,False,tables,Forum_hasModerator_Person_r,Forum_hasModerator_Person,Person_knows_Person,data/SNB1-parquet/forum_hasmoderator_person.parquet,data/SNB1-parquet/forum_hasmoderator_person.parquet,data/SNB1-parquet/person_knows_person.parquet,0.0203278,0.0230379999999999,0.8417238780631217,0,100494,1.0,100494,1.0,22.19571317690608,100494,100494,100468,10249,9.80271245975217,22.204383485288847,2230667.5,9.80271245975217,200962,1.0,8.80271245975217,9.80271245975217,1.0,22.19571317690608,3,22.199893512206287,1.0002587888680974,22.19702171273907,22.20276605486324,22.19702171273907,22.20276605486324,0.0203278
snb-sf-3,False,tables,Comment_replyOf_Comment_r,Comment_replyOf_Post,Comment_replyOf_Post_r,data/SNB3-parquet/comment_replyof_comment.parquet,data/SNB3-parquet/comment_replyof_post.parquet,data/SNB3-parquet/comment_replyof_post.parquet,0.4931894,1.0065038,0.491575655438327,0,2425043,1.0,2425043,1.0,3.41635674089078,2425043,1,2918535,637624,4.577203806632122,0.9323342019197988,1908357.5,4.577203806632122,5343578,4.577203806632122,3.577203806632122,4.577203806632122,1.0,0.9323342019197988,3,0.7142620543763,0.8309110564032982,0.7869375924468144,0.6538751462634507,0.6538751462634507,0.7869375924468144,0.4931894
snb-sf-10,False,tables,Forum_hasModerator_Person,Person_knows_Person_r,Forum_hasMember_Person_r,data/SNB10-parquet/forum_hasmoderator_person.parquet,data/SNB10-parquet/person_knows_person.parquet,data/SNB10-parquet/forum_hasmember_person.parquet,4.372264599999999,5.511526000000001,0.8136104170368197,0,667029,667029.0,68639,9.717930039773307,0.9983179142136248,1,1,14446567,14446567,1.0,1324.5792273001607,1422552.5,9.717930039773307,15113596,1.0,8.717930039773307,9.717930039773307,1.0,0.9983179142136248,3,0.1882480516218641,0.0461721459499685,2.13266964404846,0.098469934068073,0.098469934068073,2.13266964404846,4.372264599999999
snb-sf-1,False,tables,Message_replyOf_Message,Message_replyOf_Message,Comment_replyOf_Comment_r,data/SNB1-parquet/message_replyof_message.parquet,data/SNB1-parquet/message_replyof_message.parquet,data/SNB1-parquet/comment_replyof_comment.parquet,0.2692278,0.2969433999999999,0.8876184083335202,0,789020,1.0,789020,1.0,0.9678246432283084,1,1,789020,357025,2.2099852951473986,0.9678246432283084,763633.0,2.2099852951473986,1578040,2.2099852951473986,1.2099852951473986,2.2099852951473986,1.0,0.9678246432283084,2,0.9678246432283084,1.0,0.9678246432283084,0.9678246432283084,0.9678246432283084,0.9678246432283084,0.2692278
snb-sf-1,False,tables,Comment_hasCreator_Person_r,Comment_replyOf_Comment,Comment_hasCreator_Person,data/SNB1-parquet/comment_hascreator_person.parquet,data/SNB1-parquet/comment_replyof_comment.parquet,data/SNB1-parquet/comment_hascreator_person.parquet,0.294635,0.3273856,0.9050726583182148,0,789020,1.0,357025,2.2099852951473986,2.9052064586449013,1,1,789020,789020,1.0,279.93805860434463,0.0,2.2099852951473986,1578040,1.0,1.2099852951473986,2.2099852951473986,1.0,2.9052064586449013,3,0.0,1.0,0.0,0.0,0.0,0.0,0.294635
snb-sf-10,False,tables,Comment_replyOf_Comment,Person_likes_Comment_r,Person_likes_Comment,data/SNB10-parquet/comment_replyof_comment.parquet,data/SNB10-parquet/person_likes_comment.parquet,data/SNB10-parquet/person_likes_comment.parquet,3.1147202,6.388890399999999,0.4934458640943539,0,8274027,1.0,3734244,2.215716755519993,1.0876738739189515,8274027,8274027,14586377,67083,217.4377562124532,189.1247226093224,0.0,481.780479722604,22860404,217.4377562124532,215.22203945693323,217.4377562124532,2.215716755519993,1.0876738739189515,3,0.0,0.5672434628557866,0.0,0.0,0.0,0.0,3.1147202
snb-sf-10,False,tables,Message_replyOf_Message,Comment_hasTag_Tag,Comment_hasTag_Tag_r,data/SNB10-parquet/message_replyof_message.parquet,data/SNB10-parquet/comment_hastag_tag.parquet,data/SNB10-parquet/comment_hastag_tag.parquet,6.179813399999999,16.0155408,0.352441714645812,0,18195210,1.0,18195210,1.0,1.049229934691603,18195210,18195210,23113520,13553,1705.4172507931823,9515.213017921978,151539819.5,1705.4172507931823,41308730,1705.4172507931823,1704.4172507931823,1705.4172507931823,1.0,1.049229934691603,3,7.33693916515952,0.7872106888089742,8.328555674817713,6.556328049557142,6.556328049557142,8.328555674817713,6.179813399999999
snb-sf-3,False,tables,TagClass_isSubclassOf_TagClass_r,TagClass_isSubclassOf_TagClass,TagClass_isSubclassOf_TagClass_r,data/SNB3-parquet/tagclass_issubclassof_tagclass.parquet,data/SNB3-parquet/tagclass_issubclassof_tagclass.parquet,data/SNB3-parquet/tagclass_issubclassof_tagclass.parquet,0.0012686,0.0016093333333333,0.7068984731973699,0,67,1.0,67,1.0,10.343283582089551,67,1,67,18,3.7222222222222223,10.343283582089551,693.0,3.7222222222222223,134,3.7222222222222223,2.7222222222222223,3.7222222222222223,1.0,10.343283582089551,2,10.343283582089551,1.0,10.343283582089551,10.343283582089551,10.343283582089551,10.343283582089551,0.0012686
snb-sf-10,False,tables,Organisation_isLocatedIn_Place,Place_isPartOf_Place,Organisation_isLocatedIn_Place_r,data/SNB10-parquet/organisation_islocatedin_place.parquet,data/SNB10-parquet/place_ispartof_place.parquet,data/SNB10-parquet/organisation_islocatedin_place.parquet,0.068043,0.0040254,16.949730968513354,1,1342,1.0,1342,1.0,68.58792846497765,1,1,7955,7955,1.0,0.9689503456945318,0.0,1.0,9297,1.0,0.0,1.0,1.0,0.9689503456945318,3,0.0,0.1686989314896291,0.0,0.0,0.0,0.0,0.068043
snb-sf-1,False,tables,Forum_hasMember_Person,Post_hasCreator_Person_r,Forum_containerOf_Post_r,data/SNB1-parquet/forum_hasmember_person.parquet,data/SNB1-parquet/post_hascreator_person.parquet,data/SNB1-parquet/forum_containerof_post.parquet,0.3341295999999999,0.3726934,0.6583860429006616,0,1121226,1.0,1121226,1.0,0.8603626744295976,1121226,1121226,1121226,109678,10.222888820000366,40.94283132927706,0.0,10.222888820000366,2242452,10.222888820000366,9.222888820000366,10.222888820000366,1.0,0.8603626744295976,3,0.0,1.0,0.0,0.0,0.0,0.0,0.3341295999999999
snb-sf-3,False,tables,Message_replyOf_Message_r,Comment_replyOf_Comment_r,Comment_replyOf_Comment,data/SNB3-parquet/message_replyof_message.parquet,data/SNB3-parquet/comment_replyof_comment.parquet,data/SNB3-parquet/comment_replyof_comment.parquet,0.8409375999999998,0.9162754,0.9155196781660552,0,2425043,1.0,1096218,2.2121904584672025,0.9597215389582784,1,1,2424584,2424584,1.0,4.761052617686168,674021.0,2.2121904584672025,4849627,2.2121904584672025,1.2121904584672023,2.2121904584672025,1.0,0.9597215389582784,3,0.2779681818828541,1.0001893108261046,0.2779418756698334,0.2779944930759256,0.2779418756698334,0.2779944930759256,0.8409375999999998
snb-sf-1,False,tables,Comment_replyOf_Comment,Comment_hasCreator_Person,Person_likes_Comment,data/SNB1-parquet/comment_replyof_comment.parquet,data/SNB1-parquet/comment_hascreator_person.parquet,data/SNB1-parquet/person_likes_comment.parquet,0.2680331999999999,0.2849103999999999,0.9454880759796054,0,788966,1.0,357000,2.2099887955182074,0.9675081055457396,1,1,788966,788966,1.0,279.94333596124545,0.0,2.2099887955182074,1577932,1.0,1.2099887955182074,2.2099887955182074,1.0,0.9675081055457396,3,0.0,1.0,0.0,0.0,0.0,0.0,0.2680331999999999
snb-sf-10,False,tables,Comment_replyOf_Post_r,Message_replyOf_Message,Comment_replyOf_Post,data/SNB10-parquet/comment_replyof_post.parquet,data/SNB10-parquet/message_replyof_message.parquet,data/SNB10-parquet/comment_replyof_post.parquet,2.6816546000000003,4.759488,0.563603158316006,0,9921916,1.0,9921916,1.0,5.273238354366233,1,1,9921915,9921915,1.0,5.273157046799938,52320221.5,1.0,19843831,1.0,0.0,1.0,1.0,5.273157046799938,3,5.273197650191639,1.0000001007869952,5.273197384456792,5.273197915926512,5.273197384456792,5.273197915926512,2.6816546000000003
snb-sf-3,False,tables,Comment_replyOf_Comment_r,Message_replyOf_Message,Message_replyOf_Message_r,data/SNB3-parquet/comment_replyof_comment.parquet,data/SNB3-parquet/message_replyof_message.parquet,data/SNB3-parquet/message_replyof_message.parquet,0.873727,0.9985648,0.8588265314447399,0,2425043,1.0,2425043,1.0,3.41635674089078,1,1,2425043,1096218,2.2121904584672025,3.41635674089078,8284812.0,2.2121904584672025,4850086,2.2121904584672025,1.2121904584672023,2.2121904584672025,1.0,3.41635674089078,3,3.41635674089078,1.0,3.41635674089078,3.41635674089078,3.41635674089078,3.41635674089078,0.873727
snb-sf-10,False,tables,Person_knows_Person,Forum_hasModerator_Person_r,Forum_hasMember_Person,data/SNB10-parquet/person_knows_person.parquet,data/SNB10-parquet/forum_hasmoderator_person.parquet,data/SNB10-parquet/forum_hasmember_person.parquet,4.0829775999999995,4.903173,0.8192494951244454,0,667029,667029.0,68639,9.717930039773307,0.9983179142136248,1,1,14446567,14446567,1.0,1324.5792273001607,1422552.5,9.717930039773307,15113596,1.0,8.717930039773307,9.717930039773307,1.0,0.9983179142136248,3,0.1882480516218641,0.0461721459499685,2.13266964404846,0.098469934068073,0.098469934068073,2.13266964404846,4.0829775999999995
snb-sf-1,False,tables,Comment_replyOf_Comment_r,Message_replyOf_Message,Message_replyOf_Message_r,data/SNB1-parquet/comment_replyof_comment.parquet,data/SNB1-parquet/message_replyof_message.parquet,data/SNB1-parquet/message_replyof_message.parquet,0.296508,0.446429,0.9235334901896292,0,789020,1.0,789020,1.0,2.9052064586449013,1,1,789020,357025,2.2099852951473986,2.9052064586449013,2292266.0,2.2099852951473986,1578040,2.2099852951473986,1.2099852951473986,2.2099852951473986,1.0,2.9052064586449013,3,2.9052064586449013,1.0,2.9052064586449013,2.9052064586449013,2.9052064586449013,2.9052064586449013,0.296508
snb-sf-10,False,tables,TagClass_isSubclassOf_TagClass_r,TagClass_isSubclassOf_TagClass,TagClass_isSubclassOf_TagClass_r,data/SNB10-parquet/tagclass_issubclassof_tagclass.parquet,data/SNB10-parquet/tagclass_issubclassof_tagclass.parquet,data/SNB10-parquet/tagclass_issubclassof_tagclass.parquet,0.0013885999999999,0.0016767499999999,0.7707593250444049,0,67,1.0,67,1.0,10.343283582089551,67,1,67,18,3.7222222222222223,10.343283582089551,693.0,3.7222222222222223,134,3.7222222222222223,2.7222222222222223,3.7222222222222223,1.0,10.343283582089551,2,10.343283582089551,1.0,10.343283582089551,10.343283582089551,10.343283582089551,10.343283582089551,0.0013885999999999
snb-sf-3,False,tables,Person_knows_Person_r,Person_studyAt_University,Person_studyAt_University_r,data/SNB3-parquet/person_knows_person.parquet,data/SNB3-parquet/person_studyat_university.parquet,data/SNB3-parquet/person_studyat_university.parquet,0.1902946,0.2622802,0.7305283524448248,0,20053,20053.0,2007,9.991529646238169,100.58485014711016,1,1,1853794,1853794,1.0,204.35353712440545,0.0,9.991529646238169,1873847,1.0,8.991529646238167,9.991529646238169,1.0,100.58485014711016,3,0.0,0.0108172752743832,0.0,0.0,0.0,0.0,0.1902946
snb-sf-3,False,tables,Person_likes_Comment_r,Comment_hasCreator_Person_r,Comment_replyOf_Comment,data/SNB3-parquet/person_likes_comment.parquet,data/SNB3-parquet/comment_hascreator_person.parquet,data/SNB3-parquet/comment_replyof_comment.parquet,1.1676062,1.3105976,0.9228992731455918,0,2425043,1.0,2425043,1.0,3.41635674089078,1,1,2425043,2375309,1.020937907446989,0.9597215389582784,883697.5,1.020937907446989,4850086,1.020937907446989,0.020937907446989,1.020937907446989,1.0,0.9597215389582784,3,0.3644048785939053,1.0,0.3644048785939053,0.3644048785939053,0.3644048785939053,0.3644048785939053,1.1676062
